,Date,DBR,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA, Open, High, Low,Close
294,2017-01-31,13.2768,70.0558,77.9962,84.5527,62.9368,115.7024,112.7394,157.5965,77.1462,117.1492,75.8532,66.2384,61.5635,55.6307,98.584,144.6394,99.8352,48.1727,84.0583,57.2493,95.169,65.9391,72.2825,100.8989,88.5844,60.8541,84.7028,67.2703,52.6166,56.479,389.67,387.01,387.01,387.01
295,2017-02-01,13.5705,70.0565,77.5981,87.4719,62.8486,115.5824,112.8105,159.1005,77.1471,117.055,76.3934,65.498,62.1007,55.7025,99.0968,145.0122,99.0113,48.1554,86.5531,56.8431,95.3099,65.9577,71.726,100.5121,88.457,61.2348,84.9706,71.5897,52.6999,56.2587,386.88,387.15,387.15,387.15
296,2017-02-02,13.6238,70.0535,77.1493,89.3348,62.4194,115.6111,113.2834,159.4321,77.1451,116.575,76.364,65.4779,61.4927,55.6969,99.0407,141.1487,96.7194,46.5111,89.3388,56.3495,95.4457,65.9169,71.6332,100.4696,88.235,61.0763,84.8783,72.7097,52.616,54.9719,386.99,385.47,385.47,385.47
297,2017-02-03,12.5554,70.3877,76.2656,88.2803,61.4504,112.6765,110.6258,154.0826,77.1497,116.3912,75.7492,63.503,62.431,55.7013,98.0388,134.6515,95.5724,45.8735,87.1807,55.1136,95.406,65.9454,69.1545,100.0218,87.5816,59.6463,82.3998,73.2219,52.6154,54.8739,385.52,393.13,393.13,393.13
298,2017-02-06,14.0429,69.7393,76.7732,93.2221,62.6819,115.6305,111.5438,154.7476,78.6525,116.3497,74.1077,64.8492,60.3323,55.7528,97.4266,141.749,98.3408,45.5151,92.4656,55.8229,94.6197,63.8855,68.565,100.0085,84.7815,57.8428,81.093,72.5558,48.2855,53.6141,393.12,391.76,391.76,391.76
299,2017-02-07,14.0713,70.0565,77.4656,94.2699,63.1616,117.0824,112.1358,156.4476,77.1471,116.2927,75.7435,65.5902,61.3929,55.7066,99.575,146.7207,100.77,45.5215,93.7623,57.3256,94.944,63.6243,68.1833,99.9756,84.1744,57.395,80.5939,72.6264,50.2853,53.6093,391.77,390.82,390.82,390.82
300,2017-02-08,14.1536,70.3856,79.9371,94.9889,63.0876,119.0871,113.6385,159.6546,77.1445,116.2737,76.1426,66.3215,63.6816,56.0213,100.4865,149.7447,104.348,45.2733,95.0407,58.2364,95.5479,61.6691,68.9642,99.9624,85.066,58.4663,81.1709,72.9011,49.9519,53.4258,390.78,387.87,387.87,387.87
301,2017-02-09,14.2787,71.051,77.8394,89.4091,63.1628,117.7794,115.9377,156.7856,77.1513,116.2732,77.682,66.5517,63.6876,56.0875,100.26,148.6408,105.7199,45.2783,89.498,57.4134,96.3582,62.0315,68.8718,99.9683,86.0325,58.1751,82.5549,73.7816,50.2848,53.0545,387.84,393.19,393.19,393.19
302,2017-02-10,14.235,71.0455,76.2606,89.1633,61.8445,118.1811,116.8562,157.07,77.1432,116.264,77.4889,66.2073,63.0813,58.3467,99.7491,147.8055,106.8355,47.2345,89.1022,58.4394,96.5508,61.9515,68.2386,99.9497,85.3146,58.1807,82.2325,76.6751,49.3237,52.947,393.22,394.13,394.13,394.13
303,2017-02-13,14.5842,71.7235,77.5059,89.6024,62.9662,117.824,116.9573,156.0474,78.6485,116.2963,77.462,66.8734,64.5462,58.4695,100.7895,145.3048,107.2356,46.5043,88.3277,58.9584,96.4017,61.7866,67.6387,99.9875,83.5662,57.6746,81.5169,77.5733,49.6168,52.054,394.1,398.52,398.52,398.52
304,2017-02-14,15.0492,71.7061,76.5747,88.6519,62.9353,117.6713,116.1546,154.3989,77.142,116.2689,76.7254,65.9769,64.8054,59.1322,99.7499,140.5017,106.6818,46.167,87.8854,57.6455,96.4158,62.2944,67.1477,99.9115,83.2467,56.5922,80.3286,77.2066,50.2124,51.6701,398.5,403.46,403.46,403.46
305,2017-02-15,14.8939,71.706,74.873,87.8749,62.1083,117.0872,115.3225,152.9243,77.1425,116.265,76.5671,65.1891,65.4126,59.3641,99.8642,138.2126,105.3017,45.1027,87.7245,56.4085,95.9855,62.2765,66.8541,99.9038,83.4518,56.4713,80.2349,65.5036,51.4243,51.6436,403.45,406.46,406.46,406.46
306,2017-02-16,14.791,71.376,75.4455,90.2713,61.6639,116.781,114.8765,150.8661,77.1432,116.2649,75.4161,65.1661,65.6674,59.4435,98.8387,138.0879,105.4354,45.113,90.2224,56.1582,95.1517,62.0433,66.1203,99.9065,83.5864,55.5303,79.8484,56.9389,51.2263,51.6971,406.46,405.89,405.89,405.89
307,2017-02-17,15.205,72.0402,76.3269,96.465,62.4972,118.124,116.6192,150.607,77.1456,116.6398,75.8659,65.6205,65.762,59.4741,99.6346,144.7761,109.0591,44.7205,96.0335,56.6463,94.9452,62.0919,66.5964,99.9175,83.1402,55.774,80.0564,56.9386,51.3243,51.6764,405.83,405.77,405.77,405.77
308,2017-02-20,13.5294,72.3885,76.3691,98.101,62.4298,117.8475,116.4205,147.5635,78.6574,116.7787,76.3309,65.7187,67.0314,59.5194,100.1064,145.8085,109.4059,44.8588,98.347,56.8851,95.3988,62.1312,66.2401,99.942,83.9965,55.919,79.9978,56.976,50.3062,52.1526,405.85,407.65,407.65,407.65
309,2017-02-21,15.0353,72.7012,76.0808,97.415,62.4082,118.0585,116.7527,146.9012,77.1428,116.8794,76.1692,65.5837,67.4225,59.4886,100.0348,146.2406,108.9003,43.9073,96.408,56.9012,95.6088,62.0638,66.397,99.4614,82.8579,56.1835,79.7514,61.929,49.7947,53.0994,405.85,407.65,407.65,407.65
310,2017-02-22,16.4518,73.0317,76.9669,99.1475,62.2812,118.379,117.3301,148.219,77.1417,116.9405,76.7486,66.1686,67.685,59.4811,100.1857,147.5198,109.5238,43.427,98.6401,57.6209,95.7495,62.0471,66.0234,99.42,83.6138,55.8917,79.664,66.1473,49.4473,52.3326,407.62,407.95,407.95,407.95
311,2017-02-23,15.9491,73.0344,76.0413,97.5237,61.7981,117.9679,117.0272,147.1582,77.1452,116.9729,76.7148,65.6217,67.9034,59.493,100.6589,148.0326,109.5278,43.0955,97.0341,57.0614,95.7226,62.0807,65.879,99.0164,83.4356,55.8381,79.6028,66.17,49.9918,52.6742,407.96,408.33,408.33,408.33
312,2017-02-24,15.2799,72.3735,76.3895,98.6433,62.4922,119.0368,117.2863,150.635,77.1434,116.9866,76.1154,65.345,67.4785,59.4965,100.6574,149.2367,110.0199,42.9858,98.7296,57.5251,95.9056,62.085,65.9755,98.9809,82.9897,55.7689,79.5429,66.1776,49.4469,53.5446,408.25,405.25,405.25,405.25
313,2017-02-27,15.0018,72.7203,75.2262,96.0484,61.9303,118.3138,116.6976,148.0201,78.6545,117.0362,76.0715,64.7673,67.7316,59.5301,100.9578,146.075,108.0696,43.1533,96.2306,57.4514,96.2244,62.1494,62.9701,98.5988,81.3006,53.6299,78.1099,66.2983,49.6044,53.5319,405.25,407.09,407.09,407.09
314,2017-02-28,13.2344,72.37,72.9436,94.4371,62.0378,117.2679,115.1236,146.4034,77.1437,116.3608,75.2195,63.0363,67.0103,59.4935,98.4021,143.9178,105.9459,43.1638,94.6099,56.6982,95.3529,60.3907,62.7163,98.5171,80.5954,52.0541,77.644,66.3055,49.4454,51.5326,407.04,406.38,406.38,406.38
315,2017-03-01,12.7662,72.0371,70.6999,90.6812,60.9106,113.0888,112.1962,143.2011,77.1448,115.3739,73.4714,60.0215,66.3555,59.4888,97.7187,138.7549,103.2963,43.289,90.6437,55.106,94.4081,62.4709,59.7518,98.5109,76.7752,49.0578,74.1946,66.3114,49.3337,51.5379,406.28,417.94,417.94,417.94
316,2017-03-02,14.2758,71.369,68.9593,87.9652,57.9563,110.7053,110.1544,139.8531,77.1377,115.1787,69.6819,57.7924,65.1041,59.1442,96.2324,138.2166,100.669,42.9438,87.5966,53.2508,93.8132,55.4164,56.9338,98.5004,74.0283,47.7308,70.4568,65.6506,48.5825,51.4381,417.97,411.8,411.8,411.8
317,2017-03-03,14.3369,71.0366,68.1198,84.4643,58.457,110.0374,108.7243,132.3216,77.1385,114.8487,70.3653,57.402,64.7362,60.0839,95.2633,138.3323,99.6814,44.3452,84.6157,52.6816,93.465,55.433,57.0939,98.0613,73.117,47.7827,70.8767,68.2162,49.322,51.6192,411.82,413.42,413.42,413.42
318,2017-03-06,14.107,71.3789,68.7004,84.4865,58.1235,108.7334,108.6385,125.6525,78.6358,114.7399,69.8992,57.6772,64.2492,60.2053,94.9463,138.6588,99.8682,43.7655,84.9497,52.9788,93.6688,55.5178,58.0263,98.0606,74.1184,48.4571,71.2432,71.1461,48.443,50.269,413.4,410.83,410.83,410.83
319,2017-03-07,13.9103,70.7067,68.9948,84.0217,58.1242,109.1244,108.3227,126.4682,77.1407,114.7546,69.9153,57.8145,64.0564,60.4974,95.6563,140.1098,100.6742,43.229,84.766,53.8302,93.1807,55.4729,59.1112,98.0173,76.6236,51.0637,72.7476,69.8419,47.8315,49.7812,410.81,409.65,409.65,409.65
320,2017-03-08,13.6117,70.71,69.3843,84.9183,59.1168,109.6145,108.4476,127.1259,77.1435,114.635,70.0915,58.8029,63.2707,60.7412,96.0592,140.2118,101.2354,43.0016,85.1233,54.1393,93.5109,56.1155,59.58,98.0115,76.8793,51.3954,73.0555,70.1275,46.4524,49.9433,409.59,409.6,409.6,409.6
321,2017-03-09,13.3268,70.7041,69.4682,85.8106,59.7903,110.0681,108.0696,127.1243,77.1367,114.619,70.6601,59.0294,64.388,60.8902,96.2862,141.1157,104.1185,42.9377,85.6882,54.2245,93.3586,56.5453,60.3203,98.0069,76.8641,51.7573,73.8764,70.5327,46.4407,49.4818,409.61,410.86,410.86,410.86
322,2017-03-10,13.2739,71.0323,68.9414,84.7789,58.7178,106.9266,105.8397,123.4075,77.1329,114.5885,70.6452,58.2944,63.6317,60.6051,95.4805,138.2231,101.3315,42.6728,83.8264,53.5423,93.3343,57.601,60.1235,98.0041,76.8348,50.9052,73.9798,70.9145,45.1054,48.176,410.88,410.72,410.72,410.72
323,2017-03-13,13.2687,70.714,68.9828,84.34,58.0952,108.4722,106.6905,120.4703,78.6417,112.1356,70.057,57.9742,63.1471,57.3614,95.2301,139.4868,100.9884,43.0789,84.3737,53.6795,93.3352,57.9444,60.1705,98.0426,77.2009,51.3028,73.0572,71.0952,45.1841,48.7335,410.67,410.94,410.94,410.94
324,2017-03-14,13.2765,71.0355,73.0636,85.9072,61.0027,111.7287,106.8674,125.3975,77.1393,111.5331,70.1821,60.5856,63.1365,56.5938,95.4247,143.0159,103.2066,42.8893,86.3956,55.8685,92.8309,56.8842,61.1059,98.0071,77.2302,51.5585,74.2768,71.1098,45.3164,48.38,410.89,410.46,410.46,410.46
325,2017-03-15,12.4947,71.038,72.6126,84.9593,61.0018,111.0853,107.4963,124.8825,77.1409,111.4341,71.9284,60.499,63.681,56.7657,96.5108,142.0476,103.3126,41.2693,85.4068,55.0891,93.3071,57.1613,60.0934,98.0118,77.5585,51.4432,73.9239,71.4373,45.104,48.6309,410.47,409.91,409.91,409.91
326,2017-03-16,13.509,71.0395,69.5784,82.8335,57.0931,107.671,105.2462,121.1443,77.1432,109.8126,70.7655,58.0378,63.0494,56.5348,95.6566,136.6419,100.9888,41.3542,82.6332,53.4458,93.3302,57.1908,59.3907,98.0256,76.9914,50.5686,72.3599,70.5928,44.7705,48.2027,409.92,411.2,411.2,411.2
327,2017-03-17,13.2796,69.3765,69.8783,82.335,59.755,107.4843,105.0463,122.4151,77.1373,109.2789,69.4898,58.2224,62.0744,56.1976,94.8,137.3853,101.6165,42.3861,82.7178,53.3671,91.8338,65.7794,59.3144,98.0054,76.252,50.4827,72.1537,70.2759,44.77,48.2091,411.2,406.86,406.86,406.86
328,2017-03-20,13.8319,72.3052,75.3995,90.5858,64.2629,114.7139,111.0063,130.352,75.7336,114.3408,75.0377,63.3292,64.9608,58.7062,96.5921,146.5005,109.5417,43.9367,89.948,58.2998,94.7454,70.912,63.6346,99.6101,80.4101,53.5532,75.2025,76.6552,46.9574,52.3027,406.84,403.22,403.22,403.22
329,2017-03-21,13.4941,72.0063,73.7807,90.1357,62.1549,112.4962,108.0608,128.0224,77.9159,112.6075,74.7571,61.7917,63.1513,59.5919,101.2313,143.3446,108.3654,44.2614,89.4983,56.8791,93.4997,62.4983,64.2512,97.4323,81.9274,54.7182,77.5931,68.4053,48.0257,46.2123,403.23,391.65,391.65,391.65
330,2017-03-22,13.3395,71.6737,74.7914,92.6107,62.995,113.1869,109.4745,129.7026,77.9149,112.0102,73.5031,62.7582,63.4232,57.9768,100.522,144.3092,108.139,44.0289,92.6703,57.259,93.4033,60.307,66.8664,97.9428,85.1921,56.595,80.9082,68.969,49.9673,50.6779,391.65,390.87,390.87,390.87
331,2017-03-23,13.2797,72.3384,74.8888,91.9182,63.9555,112.5934,103.6261,129.1688,77.919,113.3642,74.5443,62.5851,63.3777,59.4666,100.9324,142.4992,106.4106,43.9879,91.3396,56.3014,93.6594,66.8452,65.8651,98.202,84.2146,55.7896,79.315,72.6519,47.8167,50.6221,390.95,391.73,391.73,391.73
332,2017-03-24,12.9692,72.0037,74.5167,85.5035,63.9277,111.2869,103.0028,127.4581,77.915,113.7942,74.906,62.4924,63.4191,57.7963,100.9324,137.6219,106.1141,44.0708,86.1277,55.1734,93.4288,66.8293,65.229,98.4652,83.4536,55.8282,78.8888,73.1312,48.8217,51.3322,391.73,391.36,391.36,391.36
333,2017-03-27,12.4935,72.0181,75.4063,86.059,63.8403,111.2417,103.2114,126.8421,77.9333,112.8395,74.9531,62.8353,62.702,57.1534,100.9324,142.2048,105.1522,44.1062,86.5546,54.8946,93.2544,66.8993,67.9541,98.6654,85.2053,57.2257,81.9804,73.1341,48.5095,50.8031,391.33,389.47,389.47,389.47
334,2017-03-28,11.8241,71.675,75.5134,84.7772,62.3013,109.8248,102.4097,125.4976,77.9173,112.2979,74.346,62.3907,63.8922,56.7021,100.9324,138.6423,100.6579,40.9974,83.7503,53.7915,92.8058,67.0304,67.215,98.5127,84.8413,57.2756,81.3144,73.2836,48.1487,52.1018,389.47,394.79,394.79,394.79
335,2017-03-29,11.8291,71.0155,75.047,83.829,61.433,108.8841,100.5032,123.874,77.9298,112.1166,73.7212,62.5322,61.4803,56.2186,100.9324,137.9889,98.6845,41.3403,84.7448,52.5487,92.2668,66.9897,65.9337,98.4521,84.1072,56.5766,80.5646,73.2775,48.1915,51.5616,394.57,392.65,392.65,392.65
336,2017-03-30,11.8324,71.3477,76.2675,84.6729,62.1818,110.2163,101.9566,126.1477,77.9451,111.6548,73.8889,62.6719,60.4472,56.2763,100.9324,142.1645,99.014,41.3241,87.2488,54.2305,92.0758,66.2036,65.1316,98.0112,83.9224,56.3721,80.8445,73.4539,48.1481,52.0254,392.61,397.43,397.43,397.43
337,2017-03-31,11.835,71.3446,77.9476,87.8866,62.177,110.8125,102.7374,126.7255,77.9169,111.5555,74.9731,63.2932,60.5726,59.898,108.2579,143.8152,100.3834,41.4195,89.6006,54.6855,92.3546,65.8357,64.5114,97.9542,82.8748,55.4956,80.4513,69.0334,49.3215,51.0496,397.43,394.58,394.58,394.58
338,2017-04-03,11.9854,71.3571,79.0962,91.5816,62.1883,110.9999,103.3034,126.7599,77.9342,112.8383,74.7818,64.3935,60.313,61.1793,108.4086,144.873,98.6769,41.4608,91.7656,55.0274,92.7621,65.9259,64.3682,98.0391,82.9355,55.2997,80.1703,68.172,49.3207,50.751,394.6,393.43,393.43,393.43
339,2017-04-04,11.9819,71.3456,79.7652,91.7151,62.7896,111.9048,104.5479,128.1208,77.9174,110.3499,76.2928,65.6675,60.7624,62.4369,110.581,148.5141,98.7804,41.4432,92.4923,54.8077,92.7062,65.892,64.3129,98.0214,82.0582,55.5861,79.7179,68.0489,49.74,51.1245,393.17,392.63,392.63,392.63
340,2017-04-05,12.0593,71.3456,78.5923,90.9738,61.2945,109.1422,103.2036,125.9483,77.9184,110.4764,76.5512,64.7698,60.9396,63.4016,110.415,146.4557,96.876,41.4708,90.4007,54.8193,93.54,65.8515,63.5597,98.0055,81.202,54.9308,78.9982,65.5408,49.3203,51.1328,392.6,389.87,389.87,389.87
341,2017-04-06,12.05,71.3417,79.5144,90.8537,60.0564,110.4509,103.8544,126.3851,77.9139,111.9632,75.3478,65.1732,60.344,62.6687,109.2031,150.131,96.927,41.458,91.319,55.5128,93.4258,65.8816,62.5265,98.018,78.7875,53.6548,75.8713,65.5768,49.3203,51.1232,389.87,392.05,392.05,392.05
342,2017-04-07,12.4151,71.3407,79.1839,90.6074,59.804,108.0523,103.682,125.9768,77.9136,110.0361,75.7025,65.0599,61.7802,62.1425,108.5275,147.6897,93.7502,41.4462,91.3765,54.3639,93.9429,64.3661,61.542,98.0049,77.9711,53.3453,74.7346,64.6253,49.3197,51.1382,392.04,390.72,390.72,390.72
343,2017-04-10,12.0547,71.3928,80.0107,92.2289,60.0705,108.9587,104.7709,127.0104,77.965,110.3007,75.9083,65.6515,60.7627,62.0422,108.6783,150.2265,94.4861,41.4661,92.7656,55.9338,93.6552,64.4072,61.3663,98.0401,77.8788,53.0916,74.1418,64.3879,49.3184,51.1725,390.71,389.71,389.71,389.71
344,2017-04-11,12.0501,71.3418,81.0021,96.3694,62.4645,110.5549,106.3919,128.8611,77.9144,109.6028,76.1944,66.0009,61.818,62.4109,109.6745,151.0673,97.5342,41.4425,96.3193,55.4176,93.7294,63.5622,61.7956,98.0138,77.3379,53.2998,74.1968,64.3842,49.3184,48.9695,389.69,388.68,388.68,388.68
345,2017-04-12,12.7225,71.343,80.6734,95.3135,61.5096,110.4347,106.4394,129.774,77.9151,108.7908,75.6493,65.5216,61.8259,63.0233,110.8215,153.0217,97.4759,41.4436,96.1895,56.3188,93.8889,63.5783,61.8018,98.0193,77.4428,53.3769,74.4449,64.3997,49.6517,49.9461,388.63,385.2,385.2,385.2
346,2017-04-13,13.3902,71.342,80.9238,94.445,62.9607,111.0868,106.7301,130.2551,77.914,107.5052,75.8019,65.9229,61.7219,63.1416,110.6196,154.6511,98.6543,41.8415,95.9292,55.762,94.0032,63.5718,62.408,98.0178,77.7227,53.6731,75.2935,65.1066,49.6516,51.6377,385.18,380.38,380.38,380.38
347,2017-04-14,12.6197,71.3441,81.1506,95.1462,62.2288,110.9874,106.7423,130.9371,77.9164,107.3045,76.3389,65.8948,62.1867,63.6103,111.2263,155.1103,98.6285,41.8796,96.5315,56.6619,94.2178,59.8677,62.7718,98.0106,78.8094,53.5614,75.7084,65.4042,50.4353,51.7916,380.39,386.48,386.48,386.48
348,2017-04-17,12.7338,67.8379,81.6484,95.2372,62.7277,110.7798,107.3238,130.8458,77.9343,108.9471,77.4058,65.973,62.3623,64.0281,110.9381,155.2495,98.8546,42.0875,96.8472,56.866,94.0221,59.9109,63.421,98.0349,77.9579,53.667,75.6418,65.4587,49.6504,51.6934,380.39,386.48,386.48,386.48
349,2017-04-18,13.3294,75.323,81.6562,95.5431,62.9554,112.2016,107.2933,131.9106,77.9141,107.3191,76.3239,66.7726,62.3857,63.7245,111.1204,156.4109,99.8356,42.1139,97.6896,55.977,94.4544,60.5511,64.2034,98.7592,79.6217,53.8185,76.0687,65.4033,49.079,52.2131,386.44,383.27,383.27,383.27
350,2017-04-19,13.3317,71.6728,80.6562,94.4811,63.3735,110.6621,106.4105,130.3546,77.9144,107.3465,76.3301,66.3746,62.5069,63.9458,111.0958,155.3933,98.5199,41.9791,95.4256,56.4833,94.4319,63.9267,63.4604,98.0217,77.435,53.7535,74.0816,65.7558,49.6501,51.3205,383.29,382.27,382.27,382.27
351,2017-04-20,10.4617,71.6696,78.3053,88.4372,61.6229,109.3379,105.7453,128.0441,77.9119,107.4948,75.0106,64.5818,61.6503,63.7373,110.3487,155.2201,98.3555,41.9418,90.1892,55.097,94.9136,59.796,62.7859,98.0011,76.8238,53.3883,73.129,65.816,49.1871,52.316,382.3,388.2,388.2,388.2
352,2017-04-21,10.4867,71.3359,78.3475,86.1225,60.8702,108.9496,104.8781,126.7276,78.644,107.4998,74.9122,63.551,60.7586,63.457,109.5381,154.6607,97.862,41.9217,87.7112,54.2477,94.8848,59.2764,62.2791,98.001,76.4231,53.1315,72.6221,65.6819,49.6491,51.3089,388.2,384.67,384.67,384.67
353,2017-04-24,9.8596,71.3536,71.4796,64.641,60.0562,98.4073,97.3408,116.4148,78.6665,106.4043,71.2554,57.7476,61.8862,63.3652,108.9813,138.4531,87.4831,41.9524,66.7659,50.9686,94.5765,59.3621,59.3945,98.288,73.6056,50.8828,69.5012,65.2869,50.0025,51.0327,384.81,393.1,393.1,393.1
354,2017-04-25,10.0045,65.312,69.7505,62.4708,54.5864,95.5516,94.04,111.6039,77.5113,104.9935,69.5477,56.0966,56.3639,61.1992,102.7915,131.4592,83.3663,36.311,63.4204,49.5058,93.4951,58.0366,58.8128,98.8664,73.2502,50.0657,69.5544,62.7302,49.3554,51.2098,393.1,396.36,396.36,396.36
355,2017-04-26,9.641,64.3268,68.3446,63.4205,54.6519,93.5746,90.5216,111.2594,77.5095,104.6001,64.2315,53.2746,53.4061,58.352,100.703,131.0706,80.6609,37.8422,63.7892,48.4632,94.6409,57.7608,58.6329,98.8687,73.4101,50.0406,69.5688,61.952,49.1841,51.0319,396.35,396.51,396.51,396.51
356,2017-04-27,9.6241,63.834,68.005,63.3439,55.3163,92.9593,89.978,111.0405,77.5107,103.0962,63.2314,53.2922,52.6111,57.2897,100.4334,132.7631,81.0522,37.1036,63.5593,47.0532,94.872,57.8251,58.1414,98.8954,72.8617,49.615,69.0016,65.0927,49.3482,50.8788,396.41,394.47,394.47,394.47
357,2017-04-28,9.6348,63.8367,63.431,64.0199,52.5788,91.8189,88.6957,109.8129,77.5118,102.4366,63.4499,51.5537,52.3725,57.2494,101.1767,130.4659,79.5984,36.272,63.9633,47.3613,94.9208,57.4373,58.1167,98.8918,72.7505,49.8768,68.8037,65.1411,47.6085,50.4239,394.45,390.76,390.76,390.76
358,2017-05-01,9.6122,75.3137,64.1482,63.4486,53.2697,91.5565,89.0809,108.5486,77.5095,102.5962,62.0694,51.9792,51.2417,57.0527,100.7217,130.3588,79.7501,35.8303,63.225,47.5827,94.9537,57.319,58.1183,98.9751,73.3998,49.5247,68.4669,64.2294,47.5777,51.5818,390.78,392.76,392.76,392.76
359,2017-05-02,9.6154,75.314,62.772,62.5791,50.0671,89.0542,87.8786,105.434,77.5096,102.2879,62.0442,49.9835,50.8341,56.9672,100.7095,126.2351,78.6252,35.6814,62.1716,46.4282,94.9435,57.2498,58.0859,98.9439,73.3916,49.3061,68.6982,66.1485,47.1376,51.044,392.74,392.64,392.64,392.64
360,2017-05-03,9.6241,75.3112,62.585,60.8036,50.5681,86.3666,84.1623,104.6544,77.5079,101.8865,59.3699,49.9818,50.0295,57.2077,103.4351,124.9536,76.2512,36.5029,61.3882,45.6278,94.8555,56.6891,58.1195,98.956,73.3207,49.2027,68.1252,63.4647,48.3396,51.4332,392.37,394.99,394.99,394.99
361,2017-05-04,9.641,75.3062,61.1669,58.8169,48.8563,83.173,81.596,100.7413,77.5049,101.6573,59.1028,48.2909,49.2238,58.5315,103.4351,118.9484,73.5006,36.5026,58.7104,44.982,94.9166,56.4007,56.8014,98.9441,72.7513,48.2392,68.0136,65.4756,48.2584,51.431,394.91,395.87,395.87,395.87
362,2017-05-05,10.0834,75.302,61.037,58.5058,49.2549,82.3099,80.7604,101.8844,77.5024,101.3559,57.9492,48.2266,48.2403,56.5202,102.6191,119.1444,73.2051,36.502,58.3118,43.4995,94.9152,56.1461,57.5055,98.9478,71.25,48.2894,67.7681,65.395,48.2612,51.4322,395.87,395.46,395.46,395.46
363,2017-05-08,9.979,75.3062,60.6358,55.9411,48.8552,81.8127,79.6681,101.5116,77.5048,100.3586,57.9752,47.7388,47.9909,55.5252,102.0997,119.4012,71.4525,36.5009,56.192,43.3558,94.9592,56.2125,57.0896,98.9823,71.7493,48.6835,67.5952,65.1917,47.7849,50.8611,395.47,395.05,395.05,395.05
364,2017-05-09,9.8616,75.3077,59.1635,53.6782,43.56,77.6377,78.0417,97.5279,77.5056,98.6511,57.3274,46.4666,47.4647,54.7471,101.4056,116.8576,68.5217,36.5345,54.1935,42.6789,94.8898,56.1367,56.7239,98.9463,71.5855,47.8235,67.33,65.2094,46.9753,50.7795,395.04,393.26,393.26,393.26
365,2017-05-10,9.6661,75.3091,58.9656,54.7684,45.7547,78.8965,77.9704,96.6761,79.1668,96.9248,57.1291,47.1824,46.5792,54.2098,100.9578,117.4352,68.5243,36.5004,54.724,41.879,94.8911,65.1252,56.1636,98.95,70.7582,48.0252,66.6014,65.2357,46.9749,50.8036,393.2,394.31,394.31,394.31
366,2017-05-11,9.6682,75.3054,59.1274,54.627,44.8171,79.4345,77.3802,97.7508,79.1645,95.5671,57.9244,47.6664,45.9652,54.2318,101.2759,117.449,68.5944,36.1658,54.5741,42.9337,94.8887,65.3494,55.8011,98.9554,70.8339,48.0929,66.6465,65.1273,46.9747,49.6213,394.23,392.22,392.22,392.22
367,2017-05-12,9.6469,75.3083,60.5305,55.3151,44.5649,80.2521,77.5908,98.2822,79.1663,95.2949,57.869,50.7576,45.7613,55.3457,101.5831,119.1802,70.0013,38.0812,55.3152,42.3882,94.8126,54.9082,56.2395,98.9557,70.8327,48.115,66.0862,60.9047,46.9745,49.4389,392.19,390.45,390.45,390.45
368,2017-05-15,9.9091,75.3083,61.5401,55.6692,44.5615,81.121,77.5802,99.2681,79.1661,95.8744,60.5273,50.1055,46.5125,55.1353,102.1027,121.2743,71.5104,38.0761,55.6231,43.4172,94.9013,58.4482,56.2613,98.9954,70.9748,48.04,66.2498,62.0613,47.8853,49.4452,390.46,393.47,393.47,393.47
369,2017-05-16,9.6184,75.3053,59.6066,55.2463,44.5577,79.5956,76.3324,98.6984,79.1642,91.5872,59.9503,49.0065,45.8891,54.7039,101.5438,119.2737,71.0619,38.3838,54.8141,42.5794,94.8777,58.3629,55.6159,98.9509,70.2654,46.7283,66.4397,61.993,46.9735,49.7131,393.48,394.13,394.13,394.13
370,2017-05-17,9.6065,75.3052,61.188,55.7888,45.5673,81.1949,77.9262,99.1906,79.1641,95.2143,59.3874,50.9739,45.0634,54.4784,101.4139,120.4149,72.3465,38.2636,55.977,43.3863,94.827,54.3261,55.8783,98.9541,70.2105,48.0355,65.7166,58.9891,47.3068,49.8866,394.09,382.14,382.14,382.14
371,2017-05-18,10.9333,75.3045,62.9081,57.1688,47.3471,82.5252,79.6211,101.508,79.1637,99.835,61.763,52.1883,46.5808,56.0297,102.3815,126.1541,76.3208,38.4637,56.7092,44.8473,95.6515,59.6035,60.0409,98.974,73.5392,50.4565,69.3313,59.1813,47.6405,49.8765,382.12,383.33,383.33,383.33
